LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT_PAYMENT_NEXT_MONTH,NUM_DELAYED_MONTHS,MAX_PAYMENT_DELAY,HAS_PAYMENT_DELAY,RECENT_DELAY,AVG_BILL_AMT,MAX_BILL_AMT,AVG_PAY_AMT,TOTAL_PAY_AMT,ZERO_PAYMENT_MONTHS,CREDIT_UTILIZATION,AVG_CREDIT_UTILIZATION,PAYMENT_TO_BILL_RATIO,BILL_CHANGE
50000,2,1,2,27,2,3,2,2,2,2,34044,33202,34370,34806,35433,36216,0,2000,1300,1500,1500,1500,1,6,3,1,1,34678.5,36216,1300.0,7800,1,0.68088,0.69357,0.03748720388713468,-2172
50000,2,2,1,28,1,2,2,2,0,0,38612,37509,15377,12590,11209,7448,0,5000,0,3023,5000,4000,0,4,2,1,1,20457.5,38612,2837.1666666666665,17023,2,0.77224,0.40915,0.13868589351908428,31164
90000,2,1,2,28,-1,-1,-1,-1,-1,-1,2780,1950,7956,499,0,5990,1950,7956,499,0,5990,0,0,0,0,0,0,3195.8333333333335,7956,2732.5,16395,2,0.03088888888888889,0.03550925925925926,0.8550195567144719,-3210
200000,2,1,2,25,-1,-1,-1,-1,-1,-1,8926,700,610,5130,12050,4970,700,610,5130,12050,4970,8888,0,0,0,0,0,5397.666666666667,12050,5391.333333333333,32348,0,0.04463,0.026988333333333336,0.9988266534922496,3956
20000,2,2,2,26,0,0,0,0,0,0,15700,16734,17549,17702,10400,0,1600,1400,1171,600,0,0,0,0,0,0,0,13014.166666666666,17702,795.1666666666666,4771,2,0.785,0.6507083333333333,0.06110008324262022,15700
50000,2,2,1,30,0,0,0,2,0,-1,31079,30036,6845,4364,2185,2162,2280,2300,0,44,2200,3000,0,1,2,1,0,12778.5,31079,1637.3333333333333,9824,1,0.62158,0.25557,0.1281318881976236,28917
50000,2,2,1,24,1,2,0,0,2,2,12744,12243,16215,20490,19990,0,0,4200,4700,0,0,3390,1,4,2,1,1,13613.666666666666,20490,2048.3333333333335,12290,3,0.25488,0.2722733333333333,0.15046154599544578,12744
60000,2,3,2,26,0,0,0,0,0,0,27402,26455,28017,25011,28143,24712,1500,4022,1500,3500,1000,1000,0,0,0,0,0,26623.333333333332,28143,2087.0,12522,0,0.4567,0.4437222222222222,0.07838988356078629,2690
30000,2,2,1,33,0,0,0,0,0,0,11042,12051,13101,14413,14476,14792,1200,1250,1537,600,550,600,0,0,0,0,0,13312.5,14792,956.1666666666666,5737,0,0.36806666666666665,0.44375,0.07182472613458529,-3750
360000,2,3,2,30,-1,2,2,-1,-1,-1,780,780,390,3115,8069,390,390,0,3115,8069,390,5716,0,2,2,1,0,2254.0,8069,2946.6666666666665,17680,1,0.0021666666666666666,0.006261111111111111,1.3073055309080153,390
20000,2,2,2,22,0,0,0,0,0,0,15513,17908,18652,19156,19206,19948,3000,1666,1500,592,1284,0,0,0,0,0,0,18397.166666666668,19948,1340.3333333333333,8042,1,0.77565,0.9198583333333334,0.07285542157759799,-4435
30000,2,2,2,23,0,0,2,2,2,2,18497,21016,22178,21529,23863,22357,3153,1800,0,3000,0,4255,0,4,2,1,0,21573.333333333332,23863,2034.6666666666667,12208,2,0.6165666666666667,0.719111111111111,0.09431396786155749,-3860
80000,2,2,2,25,0,0,2,2,0,0,47369,49524,48461,45943,46660,46118,4400,1500,1500,1742,1800,2100,1,2,2,1,0,47345.833333333336,49524,2173.6666666666665,13042,0,0.5921125,0.5918229166666666,0.04591041098301504,1251
20000,2,2,1,22,0,0,0,0,0,0,16366,17385,18142,17245,17657,18370,1600,1600,1600,1000,1000,1000,0,0,0,0,0,17527.5,18370,1300.0,7800,0,0.8183,0.876375,0.07416916274425903,-2004
70000,2,2,2,25,0,0,0,0,0,0,69455,70300,70737,70324,55291,56648,2600,2620,2641,2000,2250,2100,0,0,0,0,0,65459.166666666664,70737,2368.5,14211,0,0.9922142857142857,0.9351309523809523,0.03618286208959784,12807
120000,2,1,2,26,0,0,0,0,0,0,103452,104546,105326,111987,112652,114337,4000,4000,10000,4000,5000,4200,0,0,0,0,0,108716.66666666667,114337,5200.0,31200,0,0.8621,0.9059722222222223,0.047830752721140575,-10885
20000,2,1,2,26,1,2,0,0,0,0,17040,16474,17203,18411,18929,19171,0,1300,1500,824,696,1011,0,2,2,1,1,17871.333333333332,19171,888.5,5331,1,0.852,0.8935666666666666,0.04971649196105495,-2131
20000,2,2,2,22,0,0,0,2,0,0,9848,11192,15677,15133,15582,16677,1515,5000,0,1000,1500,0,0,1,2,1,0,14018.166666666666,16677,1502.5,9015,2,0.4924,0.7009083333333334,0.1071823467167604,-6829
170000,2,2,2,23,0,-1,0,0,0,0,8806,32192,32555,32292,32372,31202,32192,1608,2301,2379,2202,2688,0,0,0,0,0,28236.5,32555,7228.333333333333,43370,0,0.0518,0.1660970588235294,0.2559925392075269,-22396
130000,2,2,2,24,0,0,0,0,0,0,121720,115630,115939,109428,90359,89216,4155,5802,3487,2908,3013,3093,0,0,0,0,0,107048.66666666667,121720,3743.0,22458,0,0.9363076923076923,0.823451282051282,0.03496540514283223,32504
180000,2,3,2,32,0,0,0,0,0,0,183512,172194,176105,171475,134590,133146,7700,8254,9600,4712,4995,5000,0,0,0,0,0,161837.0,183512,6710.166666666667,40261,0,1.019511111111111,0.8990944444444444,0.04146250033469891,50366
240000,2,2,2,30,0,0,0,0,0,0,89009,71169,67528,64238,65521,65829,3071,2390,2311,2330,2392,2504,0,0,0,0,0,70549.0,89009,2499.6666666666665,14998,0,0.3708708333333333,0.2939541666666667,0.03543163853019414,23180
50000,2,2,1,27,0,0,0,0,0,0,50544,50792,50480,50372,50993,7957,2300,2000,2000,2500,289,1000,0,0,0,0,0,43523.0,50993,1681.5,10089,0,1.01088,0.87046,0.03863474484755187,42587
100000,2,1,1,39,2,2,2,2,2,2,94732,97284,99542,99898,99786,97670,5000,4700,2950,3100,5,6170,1,6,2,1,1,98152.0,99898,3654.1666666666665,21925,0,0.94732,0.98152,0.03722967098649713,-2938
80000,2,1,2,33,0,0,3,2,0,0,73397,82151,80296,77848,76508,78396,10000,0,0,2788,3171,3000,0,2,3,1,0,78099.33333333333,82151,3159.8333333333335,18959,2,0.9174625,0.9762416666666666,0.040459158848987195,-4999
10000,2,2,3,46,3,2,2,2,2,4,5997,5753,9629,9328,11411,10652,0,4000,0,2395,0,0,1,6,4,1,1,8795.0,11411,1065.8333333333333,6395,4,0.5997,0.8795,0.1211862800833807,-4655
50000,2,2,2,35,0,0,0,0,0,0,48818,49796,50892,50769,48813,49874,2200,2200,1800,1900,2000,2000,0,0,0,0,0,49827.0,50892,2016.6666666666667,12100,0,0.97636,0.99654,0.0404733711976773,-1056
80000,2,2,1,35,2,2,2,0,0,2,22001,23339,22677,23692,25406,26050,2000,0,1395,2109,1196,0,1,4,2,1,1,23860.833333333332,26050,1116.6666666666667,6700,2,0.2750125,0.29826041666666664,0.046799147836412536,-4049
40000,2,3,1,39,2,2,2,2,2,2,22241,23273,24204,24510,24811,24274,1700,1600,1000,1000,0,2000,1,6,2,1,1,23885.5,24811,1216.6666666666667,7300,1,0.556025,0.5971375,0.05093745856970408,-2033
90000,2,2,1,40,2,2,0,0,0,0,96249,91839,90758,90537,90263,90268,0,3273,3267,3212,3440,6898,1,2,2,1,1,91652.33333333333,96249,3348.3333333333335,20090,1,1.0694333333333332,1.0183592592592592,0.03653298515767921,5981
170000,2,3,1,40,0,0,0,0,0,0,69602,61493,58298,60343,61176,62092,2128,2729,4000,2169,2241,2258,0,0,0,0,0,62167.333333333336,69602,2587.5,15525,0,0.4094235294117647,0.3656901960784314,0.04162153757064267,7510
50000,2,3,2,49,0,0,0,0,0,0,101590,50696,49894,49453,29824,29319,1800,1991,1670,1036,1050,1118,0,0,0,0,0,51796.0,101590,1444.1666666666667,8665,0,2.0318,1.03592,0.02788181841583649,72271
10000,2,2,1,41,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,6,7,1,1,2400.0,2400,0.0,0,6,0.24,0.24,0.0,0
70000,2,3,1,34,1,2,0,0,0,0,76023,73213,68034,68602,30252,47363,0,3000,3000,1508,20000,2500,0,2,2,1,1,60581.166666666664,76023,5001.333333333333,30008,1,1.086042857142857,0.8654452380952381,0.08255590983996676,28660
20000,2,2,2,38,0,0,0,0,0,-1,15925,16883,17536,14810,9579,9940,1618,1661,1046,192,10476,2965,0,0,0,0,0,14112.166666666666,17536,2993.0,17958,0,0.79625,0.7056083333333333,0.21208649746672495,5985
120000,2,2,2,36,0,0,0,0,0,2,3225,4592,5975,5409,5940,1770,3232,4615,4170,1770,0,7978,0,1,2,1,0,4485.166666666667,5975,3627.5,21765,1,0.026875,0.03737638888888889,0.8087770800044591,1455
110000,2,2,1,38,0,0,0,0,0,0,105433,107065,103690,105447,97096,77197,4008,3920,4031,4000,3000,2810,0,0,0,0,0,99321.33333333333,107065,3628.1666666666665,21769,0,0.9584818181818182,0.9029212121212121,0.03652958075472205,28236
50000,2,2,1,36,2,2,4,3,2,2,44897,50039,48981,47897,48811,48058,6200,0,0,2000,160,3525,1,6,4,1,1,48113.833333333336,50039,1980.8333333333333,11885,2,0.89794,0.9622766666666667,0.041169725962387806,-3161
110000,2,2,2,34,0,0,2,0,0,0,10827,11657,8428,9440,11863,10620,2500,0,1200,4000,500,500,0,1,2,1,0,10472.5,11863,1450.0,8700,1,0.09842727272727272,0.09520454545454546,0.1384578658391024,207
50000,2,2,1,37,1,2,0,0,0,0,51377,50253,50047,43142,10677,10105,0,2424,2355,363,361,393,0,2,2,1,1,35933.5,51377,982.6666666666666,5896,1,1.02754,0.71867,0.027346811935009575,41272
360000,2,1,2,31,3,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1,6,3,1,1,2500.0,2500,0.0,0,6,0.006944444444444444,0.006944444444444444,0.0,0
20000,2,2,1,38,3,4,3,2,2,2,18666,18087,17517,16930,18043,17156,0,0,0,1381,0,1600,1,6,4,1,1,17733.166666666668,18666,496.8333333333333,2981,4,0.9333,0.8866583333333334,0.02801718061259974,1510
180000,2,1,1,42,0,0,0,0,0,0,79216,80905,82708,84433,86134,88251,3000,3100,3100,3100,3500,8400,1,0,0,0,0,83607.83333333333,88251,4033.3333333333335,24200,0,0.44008888888888886,0.46448796296296296,0.04824109383690125,-9035
100000,2,2,1,37,0,0,0,0,0,0,100253,101587,100095,98569,99534,100013,4500,4500,5000,4000,3500,3627,0,0,0,0,0,100008.5,101587,4187.833333333333,25127,0,1.00253,1.000085,0.041874773977545236,240
20000,2,3,1,37,1,2,0,0,2,0,15829,15283,16429,19764,19140,6420,0,1700,4000,0,1000,0,1,3,2,1,1,15477.5,19764,1116.6666666666667,6700,3,0.79145,0.773875,0.07214774134496313,9409
150000,2,3,1,39,2,2,2,0,0,0,151664,153994,147038,122498,75782,71306,6300,0,5000,3000,3000,3000,0,3,2,1,1,120380.33333333333,153994,3383.3333333333335,20300,1,1.0110933333333334,0.8025355555555556,0.028105366048164018,80358
60000,2,2,1,27,0,0,0,0,0,-1,40831,34613,28178,23199,572,27425,1617,1616,1008,1036,28848,1100,0,0,0,0,0,25803.0,40831,5870.833333333333,35225,0,0.6805166666666667,0.43005,0.22752522316526502,13406
80000,2,1,2,29,2,2,0,0,2,0,25248,24549,26823,29157,28389,29036,0,3000,2780,0,1100,1500,1,3,2,1,1,27200.333333333332,29157,1396.6666666666667,8380,2,0.3156,0.34000416666666666,0.0513474099582113,-3788
60000,2,3,1,47,2,3,2,2,2,2,20347,19727,20909,21168,21520,21805,0,1800,900,1000,774,0,1,6,3,1,1,20912.666666666668,21805,745.6666666666666,4474,2,0.3391166666666667,0.3485444444444445,0.03565622111001306,-1458
20000,2,3,1,43,2,0,0,0,0,0,18310,18739,19411,20209,19880,4341,1300,1500,1257,456,149,191,1,1,2,1,1,16815.0,20209,808.8333333333334,4853,0,0.9155,0.84075,0.04810189315095649,13969
110000,2,2,2,33,0,0,0,0,0,0,104151,106217,108884,112149,112507,114200,3791,4368,5500,3971,6280,10300,1,0,0,0,0,109684.66666666667,114200,5701.666666666667,34210,0,0.9468272727272727,0.9971333333333334,0.05198234940161797,-10049
100000,2,3,1,41,1,2,0,0,0,0,77208,75377,77044,78333,78130,77761,0,3475,3263,2805,2888,2680,0,2,2,1,1,77308.83333333333,78333,2518.5,15111,1,0.77208,0.7730883333333333,0.03257713111697025,-553
280000,2,2,1,37,0,0,0,-2,-2,-2,198823,206000,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,67470.5,206000,1666.6666666666667,10000,5,0.7100821428571429,0.24096607142857143,0.024702153780788147,198823
130000,2,3,2,36,0,0,0,0,0,0,127544,126771,124824,123174,100585,97687,5963,6316,4845,3471,3673,3590,0,0,0,0,0,116764.16666666667,127544,4643.0,27858,0,0.9811076923076923,0.8981858974358975,0.03976391158817274,29857
50000,2,3,2,29,0,0,0,0,0,0,47815,49216,51082,46983,19839,16389,2500,3009,4012,3000,2000,3000,0,0,0,0,0,38554.0,51082,2920.1666666666665,17521,0,0.9563,0.77108,0.0757422489668171,31426
60000,2,2,1,33,0,0,0,0,0,0,50696,54841,56444,53183,55288,55782,5000,2500,2000,3000,2700,2500,0,0,0,0,0,54372.333333333336,56444,2950.0,17700,0,0.8449333333333333,0.9062055555555556,0.05425553437103429,-5086
70000,2,3,1,34,0,0,0,0,0,0,43071,47338,51424,45121,5515,10424,5000,5000,5000,5000,5000,5000,0,0,0,0,0,33815.5,51424,5000.0,30000,0,0.6153,0.4830785714285714,0.14786118791678374,32647
240000,2,2,1,46,0,0,0,0,-2,-2,177221,169897,166064,0,0,0,7053,6520,0,0,0,0,1,0,0,0,0,85530.33333333333,177221,2262.1666666666665,13573,4,0.7384208333333333,0.3563763888888889,0.02644870630692425,177221
310000,2,2,2,31,2,0,0,0,2,2,137171,141486,144515,154587,156565,153965,6600,6800,14000,6000,0,5800,1,3,2,1,1,148048.16666666666,156565,6533.333333333333,39200,1,0.44248709677419357,0.47757473118279564,0.044129782086685755,-16794
20000,2,3,2,33,0,0,0,0,0,0,20023,20239,19164,19393,19725,20054,1300,1400,1300,1000,1000,1000,0,0,0,0,0,19766.333333333332,20239,1166.6666666666667,7000,0,1.00115,0.9883166666666666,0.05902291775578004,-31
50000,2,2,1,37,0,0,0,0,0,-2,29969,17791,12592,5022,780,390,1281,1099,1009,10000,0,17458,0,0,0,0,0,11090.666666666666,29969,5141.166666666667,30847,1,0.59938,0.22181333333333333,0.4635579466217841,29579
50000,2,3,2,33,1,2,2,2,0,0,25922,25154,16820,15860,16179,16915,55,4500,800,582,1000,634,0,4,2,1,1,19475.0,25922,1261.8333333333333,7571,0,0.51844,0.3895,0.06479246897732135,9007
130000,2,2,1,34,0,0,0,0,0,0,99891,101032,104705,105478,107725,109994,3700,5300,4000,4000,4000,6100,0,0,0,0,0,104804.16666666667,109994,4516.666666666667,27100,0,0.7683923076923077,0.8061858974358975,0.04309625094422136,-10103
230000,2,2,2,30,0,0,0,0,0,0,62988,63056,63741,64096,64473,64927,2847,2303,2284,2280,2345,2333,0,0,0,0,0,63880.166666666664,64927,2398.6666666666665,14392,0,0.2738608695652174,0.27773985507246374,0.037549474145600746,-1939
380000,2,2,1,31,1,-2,-1,-1,-2,-1,3491,3859,8796,7991,5310,14655,3878,8863,8007,5362,14695,24446,0,1,1,1,1,7350.333333333333,14655,10875.166666666666,65251,0,0.009186842105263158,0.01934298245614035,1.4795474128157453,-11164
160000,2,3,2,32,0,0,0,0,0,0,56099,41085,35673,28880,27678,25518,3000,3030,2000,5000,4000,3018,0,0,0,0,0,35822.166666666664,56099,3341.3333333333335,20048,0,0.35061875,0.22388854166666666,0.09327557890133205,30581
20000,2,3,1,32,0,0,2,0,0,0,17930,20305,19308,20296,20302,20189,3000,0,1318,714,981,400,0,1,2,1,0,19721.666666666668,20305,1068.8333333333333,6413,1,0.8965,0.9860833333333334,0.05419589284205188,-2259
150000,2,1,2,33,0,0,0,0,0,0,1911,3079,4057,1920,1920,0,1189,1167,1000,0,0,0,1,0,0,0,0,2147.8333333333335,4057,559.3333333333334,3356,3,0.01274,0.01431888888888889,0.2604174749747808,1911
90000,2,1,2,32,-1,-1,-1,-1,-1,-1,1560,23153,835,5225,736,736,23153,17395,5225,736,736,886,0,0,0,0,0,5374.166666666667,23153,8021.833333333333,48131,0,0.017333333333333333,0.05971296296296297,1.4926655295394633,824
400000,2,1,1,33,-2,-2,-2,-2,-2,-2,-4,1054,1420,-20,-20,-20,1058,1427,0,0,0,0,0,0,0,0,0,401.6666666666667,1420,414.1666666666667,2485,4,-1e-05,0.0010041666666666667,1.0311203319502074,16
70000,2,2,1,34,0,0,0,0,0,0,66946,67741,68790,68523,29163,29247,3007,3248,2661,1135,1160,1169,0,0,0,0,0,55068.333333333336,68790,2063.3333333333335,12380,0,0.9563714285714285,0.7866904761904763,0.03746859961865561,37699
50000,2,2,1,34,2,2,2,2,2,2,43664,44654,45650,46320,45290,48322,2000,2000,1700,0,3760,1700,0,6,2,1,1,45650.0,48322,1860.0,11160,1,0.87328,0.913,0.0407447973713034,-4658
30000,2,2,1,35,1,-2,-1,0,-1,0,0,0,12403,17849,4935,6491,0,12403,8359,4935,3000,1000,0,1,1,1,1,6946.333333333333,17849,4949.5,29697,1,0.0,0.23154444444444444,0.7125341907001296,-6491
20000,2,2,1,46,0,0,0,0,0,0,19113,20068,17481,15572,15902,35565,1292,1323,1111,441,2158,2400,0,0,0,0,0,20616.833333333332,35565,1454.1666666666667,8725,0,0.95565,1.0308416666666667,0.07053297871480425,-16452
20000,2,3,2,39,0,0,0,2,2,3,8720,12241,16020,16457,20906,20289,4000,4000,1000,4750,0,600,1,3,3,1,0,15772.166666666666,20906,2391.6666666666665,14350,1,0.436,0.7886083333333334,0.15163843479547304,-11569
130000,2,3,1,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,6,0.0,0.0,0.0,0
80000,2,1,1,41,0,0,0,0,0,0,73863,74970,75285,73654,75642,80984,3300,3300,3000,3500,9050,0,0,0,0,0,0,75733.0,80984,3691.6666666666665,22150,1,0.9232875,0.9466625,0.048745813141783195,-7121
360000,2,1,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,6,0.0,0.0,0.0,0
120000,2,3,3,47,-1,0,0,-2,-2,-2,1576,3009,0,0,430,1520,1500,0,0,430,1520,730,0,0,0,0,0,1089.1666666666667,3009,696.6666666666666,4180,2,0.013133333333333334,0.009076388888888889,0.6396327467482784,56
200000,2,3,1,41,0,0,0,0,0,0,184133,187386,191098,194671,177096,180388,6710,7125,7333,6325,6522,6569,0,0,0,0,0,185795.33333333334,194671,6764.0,40584,0,0.920665,0.9289766666666667,0.03640565066219819,3745
150000,2,2,1,38,-2,-2,-2,-2,-2,-2,6829,6460,17154,2729,32550,8509,6719,27654,2729,32550,11467,6943,0,0,0,0,0,12371.833333333334,32550,14677.0,88062,0,0.04552666666666667,0.0824788888888889,1.1863237730867158,-1680
50000,2,2,2,44,0,0,0,0,-1,0,27200,10605,10355,9853,2917,1473,1172,1202,1000,2917,29,390,0,0,0,0,0,10400.5,27200,1118.3333333333333,6710,0,0.544,0.20801,0.1075268817204301,25727
170000,2,3,1,40,1,2,0,0,0,0,179399,41265,20619,19520,5200,0,0,2000,1136,1000,0,36679,1,2,2,1,1,44333.833333333336,179399,6802.5,40815,2,1.0552882352941177,0.2607872549019608,0.1534381191189573,179399
230000,2,2,1,34,0,-1,-1,-1,-1,-1,205530,380,380,2350,103030,380,380,380,2350,103030,380,1570,0,0,0,0,0,52008.333333333336,205530,18015.0,108090,0,0.8936086956521739,0.22612318840579712,0.3463867969876622,205150
50000,2,2,2,46,0,0,0,0,0,0,25119,26258,27199,18810,18487,18874,1559,1500,1400,1000,684,716,1,0,0,0,0,22457.833333333332,27199,1143.1666666666667,6859,0,0.50238,0.44915666666666665,0.05090280303086526,6245
280000,2,1,1,36,0,0,0,0,0,0,157424,161596,166680,170691,14988,16776,6000,6500,6000,1000,2000,2012,0,0,0,0,0,114692.5,170691,3918.6666666666665,23512,0,0.5622285714285714,0.4096160714285714,0.03416672116020373,140648
50000,2,2,1,44,0,0,0,0,-2,-2,13226,14470,15000,0,0,0,1470,1000,0,0,0,0,0,0,0,0,0,7116.0,15000,411.6666666666667,2470,4,0.26452,0.14232,0.057850852538879526,13226
30000,2,3,1,31,2,3,2,2,2,0,30057,29280,30206,30496,29731,29047,0,1700,1100,3,1053,1303,0,5,3,1,1,29802.833333333332,30496,859.8333333333334,5159,1,1.0019,0.9934277777777777,0.02885072448369003,1010
360000,2,1,1,32,-2,-2,-2,-2,-1,0,-16,3194,430,1982,211250,215670,3210,436,1991,211250,7762,7823,0,0,0,0,0,72085.0,215670,38745.333333333336,232472,0,-4.4444444444444447e-05,0.20023611111111111,0.5374950868188019,-215686
400000,2,2,2,32,-2,-2,-2,-2,-2,-2,6464,-270,-770,-761,-2710,187552,1692,0,9,11,194541,7015,1,0,0,0,0,31584.166666666668,187552,33878.0,203268,1,0.01616,0.07896041666666667,1.0726260520830584,-181088
80000,2,3,2,33,0,0,0,0,0,0,107044,103077,98328,93376,87491,80156,5000,5000,5000,2000,8500,3000,0,0,0,0,0,94912.0,107044,4750.0,28500,0,1.33805,1.1864,0.050046358732299394,26888
150000,2,2,2,34,0,0,0,0,0,0,18631,18831,15729,11907,14103,14413,3000,3000,1353,5000,3000,5000,0,0,0,0,0,15602.333333333334,18831,3392.1666666666665,20353,0,0.12420666666666667,0.10401555555555556,0.2174140619992736,4218
260000,2,2,1,36,0,0,0,0,0,0,59127,60344,61641,60715,57116,58318,2200,2300,2200,2060,2119,2293,0,0,0,0,0,59543.5,61641,2195.3333333333335,13172,0,0.22741153846153847,0.22901346153846153,0.036869403601288694,809
110000,2,3,1,39,0,0,0,0,0,0,107441,106808,75540,75724,74785,76079,4023,2805,3406,2670,2751,2772,0,0,0,0,0,86062.83333333333,107441,3071.1666666666665,18427,0,0.9767363636363636,0.7823893939393939,0.03568516800709559,31362
50000,2,1,1,41,0,0,0,0,0,0,47739,47481,47066,44367,27496,27677,2000,1817,2000,1500,1001,1010,0,0,0,0,0,40304.333333333336,47739,1554.6666666666667,9328,0,0.95478,0.8060866666666667,0.038573188987122975,20062
300000,2,2,2,40,-1,-1,-1,-1,-1,-1,10626,10578,12963,989,12238,0,10582,13265,1087,12238,0,0,0,0,0,0,0,7899.0,12963,6195.333333333333,37172,2,0.03542,0.02633,0.7843186901295522,10626
20000,2,2,1,37,2,0,0,2,0,0,16429,17450,20358,19722,19616,19228,1300,3200,0,830,750,1000,1,2,2,1,1,18800.5,20358,1180.0,7080,1,0.82145,0.940025,0.0627642881838249,-2799
290000,2,2,2,37,2,0,0,0,0,0,140599,143963,152434,156413,156189,144318,13010,11430,6900,5320,5232,4980,1,1,2,1,1,148986.0,156413,7812.0,46872,0,0.48482413793103446,0.5137448275862069,0.052434456928838954,-3719
120000,2,2,1,45,-1,-1,-1,-1,-1,-1,380,3175,380,380,2402,696,3175,380,380,2402,696,1093,0,0,0,0,0,1235.5,3175,1354.3333333333333,8126,0,0.0031666666666666666,0.010295833333333334,1.0961823823013623,-316
20000,2,2,2,40,-1,-1,-1,-1,-1,-2,295,748,-2,221,0,0,748,0,223,0,0,2016,0,0,0,0,0,210.33333333333334,748,497.8333333333333,2987,3,0.01475,0.010516666666666667,2.366877971473851,295
360000,2,2,2,36,-2,-2,-2,-1,-1,-2,-149,-149,-4,585,139,0,0,145,744,139,0,0,1,0,0,0,0,70.33333333333333,585,171.33333333333334,1028,3,-0.0004138888888888889,0.00019537037037037035,2.436018957345972,-149
150000,2,1,1,41,-1,-1,-1,-1,-1,-1,7939,6610,6994,8102,25715,11350,6629,7034,8112,25715,11350,12595,0,0,0,0,0,11118.333333333334,25715,11905.833333333334,71435,0,0.052926666666666664,0.07412222222222223,1.0708289611752362,-3411
100000,2,1,1,42,2,2,0,0,0,0,99184,99340,64054,59014,55249,47645,3000,3039,3315,3000,3000,3000,1,2,2,1,1,70747.66666666667,99340,3059.0,18354,0,0.99184,0.7074766666666668,0.04323817511060435,51539
170000,2,1,1,45,0,0,0,0,0,0,73326,68712,60324,88057,89040,90716,3504,3500,30000,3300,3200,0,0,0,0,0,0,78362.5,90716,7250.666666666667,43504,1,0.4313294117647059,0.46095588235294116,0.09252725049183814,-17390
200000,2,3,2,49,1,-2,-1,-1,-1,-2,0,0,3614,714,0,0,0,3614,721,0,0,6728,1,1,1,1,1,721.3333333333334,3614,1843.8333333333333,11063,3,0.0,0.003606666666666667,2.5561460258780033,0
60000,2,3,1,48,-1,-1,-1,-1,-1,-1,4823,5471,8422,4377,3910,2431,5491,9683,4377,3918,2431,2120,1,0,0,0,0,4905.666666666667,8422,4670.0,28020,0,0.08038333333333333,0.08176111111111112,0.9519603179995922,2392
80000,2,2,1,29,0,0,0,0,0,0,19578,18231,17950,14699,12466,11445,1620,1600,1419,1000,1000,1000,0,0,0,0,0,15728.166666666666,19578,1273.1666666666667,7639,0,0.244725,0.19660208333333332,0.08094819273278302,8133
40000,2,3,1,30,1,2,0,0,0,0,40672,39724,39475,39078,38339,38665,9,2143,1606,1500,1410,1507,0,2,2,1,1,39325.5,40672,1362.5,8175,0,1.0168,0.9831375,0.03464673049293715,2007
50000,2,1,1,30,1,2,0,0,0,0,49061,46783,42977,36737,19865,16499,1406,2000,1317,700,599,604,1,2,2,1,1,35320.333333333336,49061,1104.3333333333333,6626,0,0.98122,0.7064066666666667,0.03126622059059465,32562
50000,2,3,2,39,2,2,0,0,2,0,20039,19369,16586,18696,18100,18475,0,1280,2390,0,816,688,1,3,2,1,1,18544.166666666668,20039,862.3333333333334,5174,2,0.40078,0.37088333333333334,0.046501595290522627,1564
40000,2,2,1,39,-1,-1,-1,0,0,0,500,0,18583,19353,19440,20279,0,18583,1460,547,1000,500,0,0,0,0,0,13025.833333333334,20279,3681.6666666666665,22090,1,0.0125,0.32564583333333336,0.28264346490947473,-19779
120000,2,2,2,25,2,3,3,3,4,4,94635,97592,100536,103478,104886,107220,5400,5400,5500,4600,4600,5200,0,6,4,1,1,101391.16666666667,107220,5116.666666666667,30700,0,0.788625,0.8449263888888889,0.05046461969895471,-12585
200000,2,1,2,25,1,2,3,2,3,2,133797,144095,140383,146531,142795,136981,14000,0,10000,0,0,5100,1,6,3,1,1,140763.66666666666,146531,4850.0,29100,3,0.668985,0.7038183333333333,0.034454913791674466,-3184
30000,2,2,2,29,0,0,2,0,0,-2,22501,20210,8762,6200,0,0,2429,5,1062,0,0,0,0,1,2,1,0,9612.166666666666,22501,582.6666666666666,3496,3,0.7500333333333333,0.32040555555555555,0.0606176200301701,22501
